Simulation	Risk_Percentage	Par1	Par2	Par3	Par4	Par5	Par6	Par7	Par8	Par9	Par10	Par11	Par12	Par13	Par14	Par15	Par16	Par17	Par18	Par19	Par20	Par21	Par22	Par23	Par24	Par25	Par26	Par27	Par28	Par29	Par30	Par31	Par32	Par33	Par34	Par35	Par36	Par37	Par38	Par39	Par40	Par41	Par42	Par43	Par44	Par45	Par46	Par47	Par48	Par49	Par50	Par51	Par52	Par53	Par54	Par55
sim4811	77.77777778	0.52734375	0.061484375	388.671875	0.67578125	0.16796875	0.179609375	376.953125	0.80859375	0.074140625	474.609375	4121.09375	0.24609375	142.578125	683.59375	0.05078125	0.185234375	142.578125	761.71875	0.04296875	373.046875	4316.40625	0.51171875	0.078359375	412.109375	2128.90625	0.71484375	0.879296875	0.919140625	0.977734375	0.701171875	0.954296875	0.900390625	0.893359375	0.968359375	0.994140625	0.738671875	0.791015625	0.771484375	0.818359375	0.785546875	0.830078125	0.874609375	0.529296875	44.921875	55.859375	46.484375	62.109375	82.421875	89.453125	72.265625	87.890625	52.734375	23.046875	77.734375	67.578125
sim4879	77.77777778	0.3125	0.09875	406.25	0.6875	0.4375	0.16625	468.75	0.0625	0.16625	218.75	2187.5	0.4375	468.75	1562.5	0.8125	0.12125	93.75	1562.5	0.3125	31.25	937.5	0.6875	0.18875	343.75	2812.5	0.3125	0.90625	0.71875	0.98125	0.71875	0.86875	0.96875	0.79375	0.83125	0.90625	0.90625	0.71875	0.94375	0.98125	0.71875	0.90625	0.83125	0.71875	43.75	93.75	31.25	81.25	93.75	6.25	56.25	93.75	31.25	43.75	81.25	68.75
sim4881	77.77777778	0.96875	0.160625	234.375	0.78125	0.59375	0.081875	484.375	0.40625	0.048125	109.375	468.75	0.84375	140.625	3593.75	0.90625	0.025625	265.625	3593.75	0.40625	296.875	2343.75	0.84375	0.138125	109.375	1718.75	0.09375	0.746875	0.896875	0.859375	0.709375	0.971875	0.859375	0.990625	0.934375	0.734375	0.934375	0.796875	0.803125	0.990625	0.821875	0.578125	0.765625	0.546875	84.375	28.125	71.875	90.625	53.125	3.125	90.625	71.875	96.875	78.125	46.875	78.125
sim4904	77.77777778	0.984375	0.1971875	398.4375	0.453125	0.359375	0.0903125	179.6875	0.984375	0.1128125	7.8125	4140.625	0.796875	382.8125	3046.875	0.671875	0.0284375	117.1875	3046.875	0.796875	85.9375	4453.125	0.859375	0.1578125	70.3125	3984.375	0.078125	0.8359375	0.7609375	0.8734375	0.9203125	0.9296875	0.7421875	0.8453125	0.8453125	0.6484375	0.9859375	0.9296875	0.9671875	0.9578125	0.8453125	0.5078125	0.8546875	0.6640625	29.6875	26.5625	10.9375	17.1875	7.8125	23.4375	26.5625	98.4375	98.4375	98.4375	79.6875	45.3125
sim4915	77.77777778	0.453125	0.1803125	257.8125	0.921875	0.828125	0.1634375	226.5625	0.890625	0.0396875	460.9375	1796.875	0.515625	54.6875	1640.625	0.203125	0.0565625	320.3125	1640.625	0.078125	7.8125	3984.375	0.578125	0.0621875	148.4375	4453.125	0.234375	0.9390625	0.7515625	0.7890625	0.8546875	0.9578125	0.6640625	0.9859375	0.8171875	0.5078125	0.8265625	0.6640625	0.7890625	0.9859375	0.8171875	0.8046875	0.8265625	0.9296875	1.5625	60.9375	82.8125	70.3125	79.6875	1.5625	35.9375	82.8125	45.3125	89.0625	51.5625	92.1875
sim4929	77.77777778	0.4765625	0.14515625	175.78125	0.8359375	0.1953125	0.02703125	191.40625	0.8671875	0.18734375	128.90625	2617.1875	0.7890625	74.21875	1523.4375	0.7109375	0.12828125	378.90625	1523.4375	0.8203125	58.59375	3164.0625	0.7265625	0.09734375	42.96875	351.5625	0.3203125	0.86640625	0.98828125	0.70234375	0.89921875	0.85703125	0.69140625	0.99296875	0.75859375	0.92578125	0.80078125	0.84765625	0.86171875	0.96484375	0.81015625	0.71484375	0.92734375	0.51171875	28.90625	64.84375	80.46875	21.09375	50.78125	16.40625	2.34375	88.28125	47.65625	69.53125	35.15625	83.59375
sim4940	77.77777778	0.4140625	0.02140625	394.53125	0.6484375	0.5078125	0.12828125	160.15625	0.5546875	0.19859375	222.65625	1054.6875	0.9765625	292.96875	4335.9375	0.1484375	0.16203125	347.65625	4335.9375	0.7578125	402.34375	1601.5625	0.2890625	0.08609375	449.21875	1289.0625	0.2578125	0.99765625	0.89453125	0.90859375	0.84296875	0.80078125	0.66015625	0.97421875	0.85234375	0.64453125	0.74453125	0.50390625	0.73046875	0.94609375	0.71640625	0.74609375	0.98359375	0.85546875	47.65625	8.59375	36.71875	64.84375	19.53125	97.65625	83.59375	82.03125	41.40625	0.78125	78.90625	64.84375
sim4945	77.77777778	0.0078125	0.19578125	316.40625	0.6171875	0.1640625	0.16765625	50.78125	0.2109375	0.06921875	488.28125	585.9375	0.5703125	464.84375	2304.6875	0.8671875	0.03265625	394.53125	2304.6875	0.2265625	11.71875	1757.8125	0.8828125	0.06921875	339.84375	3945.3125	0.7890625	0.74453125	0.96015625	0.71171875	0.73984375	0.97890625	0.67578125	0.85234375	0.84296875	0.56640625	0.73515625	0.83203125	0.79609375	0.88046875	0.91328125	0.88671875	0.84296875	0.80859375	7.03125	42.96875	96.09375	36.71875	53.90625	63.28125	42.96875	85.15625	0.78125	97.65625	63.28125	61.71875
sim4951	77.77777778	0.8828125	0.03828125	253.90625	0.2421875	0.0390625	0.05515625	238.28125	0.5859375	0.09171875	300.78125	3710.9375	0.6953125	152.34375	429.6875	0.7421875	0.19015625	82.03125	429.6875	0.1015625	449.21875	2382.8125	0.0078125	0.13671875	277.34375	2070.3125	0.4140625	0.78203125	0.92265625	0.82421875	0.77734375	0.79140625	0.73828125	0.81484375	0.88046875	0.50390625	0.92265625	0.76953125	0.90859375	0.99296875	0.72578125	0.94921875	0.73046875	0.62109375	19.53125	80.46875	58.59375	24.21875	91.40625	75.78125	80.46875	97.65625	88.28125	10.15625	50.78125	24.21875
sim4979	77.77777778	0.5546875	0.17046875	183.59375	0.7265625	0.3984375	0.06921875	292.96875	0.7265625	0.10015625	89.84375	1757.8125	0.8046875	363.28125	3007.8125	0.0078125	0.05234375	449.21875	3007.8125	0.2734375	300.78125	4648.4375	0.6796875	0.16765625	425.78125	2304.6875	0.9296875	0.92734375	0.80546875	0.94140625	0.90390625	0.95546875	0.85546875	0.86640625	0.95078125	0.68359375	0.91796875	0.69921875	0.78203125	0.87578125	0.91796875	0.72265625	0.75390625	0.67578125	80.46875	72.65625	60.15625	0.78125	80.46875	67.96875	85.15625	71.09375	55.46875	83.59375	36.71875	72.65625
sim5000	77.77777778	0.73828125	0.071328125	431.640625	0.73046875	0.84765625	0.138828125	193.359375	0.31640625	0.089609375	470.703125	2910.15625	0.70703125	91.796875	3378.90625	0.98046875	0.144453125	287.109375	3378.90625	0.59765625	189.453125	3730.46875	0.47265625	0.197890625	259.765625	3730.46875	0.64453125	0.951953125	0.715234375	0.905078125	0.825390625	0.736328125	0.716796875	0.736328125	0.726953125	0.701171875	0.914453125	0.951171875	0.989453125	0.783203125	0.801953125	0.513671875	0.726953125	0.892578125	47.265625	41.015625	47.265625	91.015625	6.640625	5.859375	99.609375	76.171875	73.828125	28.515625	86.328125	73.046875
sim5026	77.77777778	0.00390625	0.102265625	158.203125	0.05859375	0.26953125	0.119140625	498.046875	0.92578125	0.047421875	353.515625	2519.53125	0.22265625	333.984375	4707.03125	0.08984375	0.107890625	466.796875	4707.03125	0.08203125	275.390625	3027.34375	0.89453125	0.195078125	439.453125	3496.09375	0.94140625	0.816015625	0.841796875	0.844140625	0.726953125	0.881640625	0.912109375	0.741015625	0.900390625	0.708984375	0.853515625	0.990234375	0.797265625	0.806640625	0.825390625	0.880859375	0.947265625	0.681640625	45.703125	42.578125	64.453125	51.953125	26.953125	94.921875	98.046875	99.609375	0.390625	45.703125	31.640625	5.859375
sim5057	77.77777778	0.96484375	0.185234375	482.421875	0.98828125	0.23046875	0.033359375	33.203125	0.74609375	0.197890625	68.359375	1308.59375	0.68359375	423.828125	1621.09375	0.48828125	0.173984375	1.953125	1621.09375	0.73046875	29.296875	2753.90625	0.07421875	0.022109375	255.859375	566.40625	0.52734375	0.710546875	0.712890625	0.921484375	0.757421875	0.748046875	0.681640625	0.949609375	0.762109375	0.900390625	0.832421875	0.759765625	0.940234375	0.912109375	0.766796875	0.548828125	0.780859375	0.810546875	88.671875	12.109375	2.734375	93.359375	51.171875	83.203125	28.515625	44.140625	96.484375	91.796875	96.484375	98.828125
sim5067	77.77777778	0.52734375	0.061484375	388.671875	0.67578125	0.16796875	0.179609375	376.953125	0.80859375	0.074140625	474.609375	4121.09375	0.24609375	142.578125	683.59375	0.05078125	0.185234375	33.203125	683.59375	0.04296875	373.046875	4316.40625	0.51171875	0.078359375	412.109375	2128.90625	0.71484375	0.879296875	0.919140625	0.977734375	0.701171875	0.954296875	0.900390625	0.893359375	0.968359375	0.994140625	0.738671875	0.791015625	0.771484375	0.818359375	0.785546875	0.830078125	0.874609375	0.529296875	44.921875	55.859375	46.484375	62.109375	82.421875	89.453125	72.265625	87.890625	52.734375	23.046875	77.734375	67.578125
sim5135	77.77777778	0.3125	0.09875	406.25	0.6875	0.4375	0.16625	468.75	0.0625	0.16625	218.75	2187.5	0.4375	468.75	1562.5	0.8125	0.12125	93.75	312.5	0.8125	31.25	937.5	0.6875	0.18875	343.75	2812.5	0.3125	0.90625	0.71875	0.98125	0.71875	0.86875	0.96875	0.79375	0.83125	0.90625	0.90625	0.71875	0.94375	0.98125	0.71875	0.90625	0.83125	0.71875	43.75	93.75	31.25	81.25	93.75	6.25	56.25	93.75	31.25	43.75	81.25	68.75
sim5137	77.77777778	0.96875	0.160625	234.375	0.78125	0.59375	0.081875	484.375	0.40625	0.048125	109.375	468.75	0.84375	140.625	3593.75	0.90625	0.025625	265.625	1406.25	0.90625	296.875	2343.75	0.84375	0.138125	109.375	1718.75	0.09375	0.746875	0.896875	0.859375	0.709375	0.971875	0.859375	0.990625	0.934375	0.734375	0.934375	0.796875	0.803125	0.990625	0.821875	0.578125	0.765625	0.546875	84.375	28.125	71.875	90.625	53.125	3.125	90.625	71.875	96.875	78.125	46.875	78.125
sim5160	77.77777778	0.984375	0.1971875	398.4375	0.453125	0.359375	0.0903125	179.6875	0.984375	0.1128125	7.8125	4140.625	0.796875	382.8125	3046.875	0.671875	0.0284375	117.1875	2265.625	0.671875	85.9375	4453.125	0.859375	0.1578125	70.3125	3984.375	0.078125	0.8359375	0.7609375	0.8734375	0.9203125	0.9296875	0.7421875	0.8453125	0.8453125	0.6484375	0.9859375	0.9296875	0.9671875	0.9578125	0.8453125	0.5078125	0.8546875	0.6640625	29.6875	26.5625	10.9375	17.1875	7.8125	23.4375	26.5625	98.4375	98.4375	98.4375	79.6875	45.3125
sim5171	77.77777778	0.453125	0.1803125	257.8125	0.921875	0.828125	0.1634375	226.5625	0.890625	0.0396875	460.9375	1796.875	0.515625	54.6875	1640.625	0.203125	0.0565625	320.3125	3984.375	0.203125	7.8125	3984.375	0.578125	0.0621875	148.4375	4453.125	0.234375	0.9390625	0.7515625	0.7890625	0.8546875	0.9578125	0.6640625	0.9859375	0.8171875	0.5078125	0.8265625	0.6640625	0.7890625	0.9859375	0.8171875	0.8046875	0.8265625	0.9296875	1.5625	60.9375	82.8125	70.3125	79.6875	1.5625	35.9375	82.8125	45.3125	89.0625	51.5625	92.1875
sim5185	77.77777778	0.4765625	0.14515625	175.78125	0.8359375	0.1953125	0.02703125	191.40625	0.8671875	0.18734375	128.90625	2617.1875	0.7890625	74.21875	1523.4375	0.7109375	0.12828125	378.90625	1992.1875	0.7109375	58.59375	3164.0625	0.7265625	0.09734375	42.96875	351.5625	0.3203125	0.86640625	0.98828125	0.70234375	0.89921875	0.85703125	0.69140625	0.99296875	0.75859375	0.92578125	0.80078125	0.84765625	0.86171875	0.96484375	0.81015625	0.71484375	0.92734375	0.51171875	28.90625	64.84375	80.46875	21.09375	50.78125	16.40625	2.34375	88.28125	47.65625	69.53125	35.15625	83.59375
sim5196	77.77777778	0.4140625	0.02140625	394.53125	0.6484375	0.5078125	0.12828125	160.15625	0.5546875	0.19859375	222.65625	1054.6875	0.9765625	292.96875	4335.9375	0.1484375	0.16203125	347.65625	3554.6875	0.1484375	402.34375	1601.5625	0.2890625	0.08609375	449.21875	1289.0625	0.2578125	0.99765625	0.89453125	0.90859375	0.84296875	0.80078125	0.66015625	0.97421875	0.85234375	0.64453125	0.74453125	0.50390625	0.73046875	0.94609375	0.71640625	0.74609375	0.98359375	0.85546875	47.65625	8.59375	36.71875	64.84375	19.53125	97.65625	83.59375	82.03125	41.40625	0.78125	78.90625	64.84375
sim5201	77.77777778	0.0078125	0.19578125	316.40625	0.6171875	0.1640625	0.16765625	50.78125	0.2109375	0.06921875	488.28125	585.9375	0.5703125	464.84375	2304.6875	0.8671875	0.03265625	394.53125	3398.4375	0.8671875	11.71875	1757.8125	0.8828125	0.06921875	339.84375	3945.3125	0.7890625	0.74453125	0.96015625	0.71171875	0.73984375	0.97890625	0.67578125	0.85234375	0.84296875	0.56640625	0.73515625	0.83203125	0.79609375	0.88046875	0.91328125	0.88671875	0.84296875	0.80859375	7.03125	42.96875	96.09375	36.71875	53.90625	63.28125	42.96875	85.15625	0.78125	97.65625	63.28125	61.71875
sim5207	77.77777778	0.8828125	0.03828125	253.90625	0.2421875	0.0390625	0.05515625	238.28125	0.5859375	0.09171875	300.78125	3710.9375	0.6953125	152.34375	429.6875	0.7421875	0.19015625	82.03125	273.4375	0.7421875	449.21875	2382.8125	0.0078125	0.13671875	277.34375	2070.3125	0.4140625	0.78203125	0.92265625	0.82421875	0.77734375	0.79140625	0.73828125	0.81484375	0.88046875	0.50390625	0.92265625	0.76953125	0.90859375	0.99296875	0.72578125	0.94921875	0.73046875	0.62109375	19.53125	80.46875	58.59375	24.21875	91.40625	75.78125	80.46875	97.65625	88.28125	10.15625	50.78125	24.21875
sim5235	77.77777778	0.5546875	0.17046875	183.59375	0.7265625	0.3984375	0.06921875	292.96875	0.7265625	0.10015625	89.84375	1757.8125	0.8046875	363.28125	3007.8125	0.0078125	0.05234375	449.21875	820.3125	0.0078125	300.78125	4648.4375	0.6796875	0.16765625	425.78125	2304.6875	0.9296875	0.92734375	0.80546875	0.94140625	0.90390625	0.95546875	0.85546875	0.86640625	0.95078125	0.68359375	0.91796875	0.69921875	0.78203125	0.87578125	0.91796875	0.72265625	0.75390625	0.67578125	80.46875	72.65625	60.15625	0.78125	80.46875	67.96875	85.15625	71.09375	55.46875	83.59375	36.71875	72.65625
sim5256	77.77777778	0.73828125	0.071328125	431.640625	0.73046875	0.84765625	0.138828125	193.359375	0.31640625	0.089609375	470.703125	2910.15625	0.70703125	91.796875	3378.90625	0.98046875	0.144453125	287.109375	2519.53125	0.98046875	189.453125	3730.46875	0.47265625	0.197890625	259.765625	3730.46875	0.64453125	0.951953125	0.715234375	0.905078125	0.825390625	0.736328125	0.716796875	0.736328125	0.726953125	0.701171875	0.914453125	0.951171875	0.989453125	0.783203125	0.801953125	0.513671875	0.726953125	0.892578125	47.265625	41.015625	47.265625	91.015625	6.640625	5.859375	99.609375	76.171875	73.828125	28.515625	86.328125	73.046875
sim5282	77.77777778	0.00390625	0.102265625	158.203125	0.05859375	0.26953125	0.119140625	498.046875	0.92578125	0.047421875	353.515625	2519.53125	0.22265625	333.984375	4707.03125	0.08984375	0.107890625	466.796875	1035.15625	0.08984375	275.390625	3027.34375	0.89453125	0.195078125	439.453125	3496.09375	0.94140625	0.816015625	0.841796875	0.844140625	0.726953125	0.881640625	0.912109375	0.741015625	0.900390625	0.708984375	0.853515625	0.990234375	0.797265625	0.806640625	0.825390625	0.880859375	0.947265625	0.681640625	45.703125	42.578125	64.453125	51.953125	26.953125	94.921875	98.046875	99.609375	0.390625	45.703125	31.640625	5.859375
sim5313	77.77777778	0.96484375	0.185234375	482.421875	0.98828125	0.23046875	0.033359375	33.203125	0.74609375	0.197890625	68.359375	1308.59375	0.68359375	423.828125	1621.09375	0.48828125	0.173984375	1.953125	4199.21875	0.48828125	29.296875	2753.90625	0.07421875	0.022109375	255.859375	566.40625	0.52734375	0.710546875	0.712890625	0.921484375	0.757421875	0.748046875	0.681640625	0.949609375	0.762109375	0.900390625	0.832421875	0.759765625	0.940234375	0.912109375	0.766796875	0.548828125	0.780859375	0.810546875	88.671875	12.109375	2.734375	93.359375	51.171875	83.203125	28.515625	44.140625	96.484375	91.796875	96.484375	98.828125
sim5323	77.77777778	0.52734375	0.061484375	388.671875	0.67578125	0.16796875	0.179609375	376.953125	0.80859375	0.074140625	474.609375	4121.09375	0.24609375	142.578125	683.59375	0.05078125	0.185234375	33.203125	761.71875	0.05078125	373.046875	4316.40625	0.51171875	0.078359375	412.109375	2128.90625	0.71484375	0.879296875	0.919140625	0.977734375	0.701171875	0.954296875	0.900390625	0.893359375	0.968359375	0.994140625	0.738671875	0.791015625	0.771484375	0.818359375	0.785546875	0.830078125	0.874609375	0.529296875	44.921875	55.859375	46.484375	62.109375	82.421875	89.453125	72.265625	87.890625	52.734375	23.046875	77.734375	67.578125
sim5391	77.77777778	0.3125	0.09875	406.25	0.6875	0.4375	0.16625	468.75	0.0625	0.16625	218.75	2187.5	0.4375	468.75	1562.5	0.8125	0.12125	93.75	312.5	0.3125	281.25	937.5	0.6875	0.18875	343.75	2812.5	0.3125	0.90625	0.71875	0.98125	0.71875	0.86875	0.96875	0.79375	0.83125	0.90625	0.90625	0.71875	0.94375	0.98125	0.71875	0.90625	0.83125	0.71875	43.75	93.75	31.25	81.25	93.75	6.25	56.25	93.75	31.25	43.75	81.25	68.75
sim5393	77.77777778	0.96875	0.160625	234.375	0.78125	0.59375	0.081875	484.375	0.40625	0.048125	109.375	468.75	0.84375	140.625	3593.75	0.90625	0.025625	265.625	1406.25	0.40625	15.625	2343.75	0.84375	0.138125	109.375	1718.75	0.09375	0.746875	0.896875	0.859375	0.709375	0.971875	0.859375	0.990625	0.934375	0.734375	0.934375	0.796875	0.803125	0.990625	0.821875	0.578125	0.765625	0.546875	84.375	28.125	71.875	90.625	53.125	3.125	90.625	71.875	96.875	78.125	46.875	78.125
sim5416	77.77777778	0.984375	0.1971875	398.4375	0.453125	0.359375	0.0903125	179.6875	0.984375	0.1128125	7.8125	4140.625	0.796875	382.8125	3046.875	0.671875	0.0284375	117.1875	2265.625	0.796875	23.4375	4453.125	0.859375	0.1578125	70.3125	3984.375	0.078125	0.8359375	0.7609375	0.8734375	0.9203125	0.9296875	0.7421875	0.8453125	0.8453125	0.6484375	0.9859375	0.9296875	0.9671875	0.9578125	0.8453125	0.5078125	0.8546875	0.6640625	29.6875	26.5625	10.9375	17.1875	7.8125	23.4375	26.5625	98.4375	98.4375	98.4375	79.6875	45.3125
sim5427	77.77777778	0.453125	0.1803125	257.8125	0.921875	0.828125	0.1634375	226.5625	0.890625	0.0396875	460.9375	1796.875	0.515625	54.6875	1640.625	0.203125	0.0565625	320.3125	3984.375	0.078125	101.5625	3984.375	0.578125	0.0621875	148.4375	4453.125	0.234375	0.9390625	0.7515625	0.7890625	0.8546875	0.9578125	0.6640625	0.9859375	0.8171875	0.5078125	0.8265625	0.6640625	0.7890625	0.9859375	0.8171875	0.8046875	0.8265625	0.9296875	1.5625	60.9375	82.8125	70.3125	79.6875	1.5625	35.9375	82.8125	45.3125	89.0625	51.5625	92.1875
sim5441	77.77777778	0.4765625	0.14515625	175.78125	0.8359375	0.1953125	0.02703125	191.40625	0.8671875	0.18734375	128.90625	2617.1875	0.7890625	74.21875	1523.4375	0.7109375	0.12828125	378.90625	1992.1875	0.8203125	300.78125	3164.0625	0.7265625	0.09734375	42.96875	351.5625	0.3203125	0.86640625	0.98828125	0.70234375	0.89921875	0.85703125	0.69140625	0.99296875	0.75859375	0.92578125	0.80078125	0.84765625	0.86171875	0.96484375	0.81015625	0.71484375	0.92734375	0.51171875	28.90625	64.84375	80.46875	21.09375	50.78125	16.40625	2.34375	88.28125	47.65625	69.53125	35.15625	83.59375
sim5452	77.77777778	0.4140625	0.02140625	394.53125	0.6484375	0.5078125	0.12828125	160.15625	0.5546875	0.19859375	222.65625	1054.6875	0.9765625	292.96875	4335.9375	0.1484375	0.16203125	347.65625	3554.6875	0.7578125	394.53125	1601.5625	0.2890625	0.08609375	449.21875	1289.0625	0.2578125	0.99765625	0.89453125	0.90859375	0.84296875	0.80078125	0.66015625	0.97421875	0.85234375	0.64453125	0.74453125	0.50390625	0.73046875	0.94609375	0.71640625	0.74609375	0.98359375	0.85546875	47.65625	8.59375	36.71875	64.84375	19.53125	97.65625	83.59375	82.03125	41.40625	0.78125	78.90625	64.84375
sim5457	77.77777778	0.0078125	0.19578125	316.40625	0.6171875	0.1640625	0.16765625	50.78125	0.2109375	0.06921875	488.28125	585.9375	0.5703125	464.84375	2304.6875	0.8671875	0.03265625	394.53125	3398.4375	0.2265625	35.15625	1757.8125	0.8828125	0.06921875	339.84375	3945.3125	0.7890625	0.74453125	0.96015625	0.71171875	0.73984375	0.97890625	0.67578125	0.85234375	0.84296875	0.56640625	0.73515625	0.83203125	0.79609375	0.88046875	0.91328125	0.88671875	0.84296875	0.80859375	7.03125	42.96875	96.09375	36.71875	53.90625	63.28125	42.96875	85.15625	0.78125	97.65625	63.28125	61.71875
sim5463	77.77777778	0.8828125	0.03828125	253.90625	0.2421875	0.0390625	0.05515625	238.28125	0.5859375	0.09171875	300.78125	3710.9375	0.6953125	152.34375	429.6875	0.7421875	0.19015625	82.03125	273.4375	0.1015625	472.65625	2382.8125	0.0078125	0.13671875	277.34375	2070.3125	0.4140625	0.78203125	0.92265625	0.82421875	0.77734375	0.79140625	0.73828125	0.81484375	0.88046875	0.50390625	0.92265625	0.76953125	0.90859375	0.99296875	0.72578125	0.94921875	0.73046875	0.62109375	19.53125	80.46875	58.59375	24.21875	91.40625	75.78125	80.46875	97.65625	88.28125	10.15625	50.78125	24.21875
sim5491	77.77777778	0.5546875	0.17046875	183.59375	0.7265625	0.3984375	0.06921875	292.96875	0.7265625	0.10015625	89.84375	1757.8125	0.8046875	363.28125	3007.8125	0.0078125	0.05234375	449.21875	820.3125	0.2734375	89.84375	4648.4375	0.6796875	0.16765625	425.78125	2304.6875	0.9296875	0.92734375	0.80546875	0.94140625	0.90390625	0.95546875	0.85546875	0.86640625	0.95078125	0.68359375	0.91796875	0.69921875	0.78203125	0.87578125	0.91796875	0.72265625	0.75390625	0.67578125	80.46875	72.65625	60.15625	0.78125	80.46875	67.96875	85.15625	71.09375	55.46875	83.59375	36.71875	72.65625
sim5512	77.77777778	0.73828125	0.071328125	431.640625	0.73046875	0.84765625	0.138828125	193.359375	0.31640625	0.089609375	470.703125	2910.15625	0.70703125	91.796875	3378.90625	0.98046875	0.144453125	287.109375	2519.53125	0.59765625	345.703125	3730.46875	0.47265625	0.197890625	259.765625	3730.46875	0.64453125	0.951953125	0.715234375	0.905078125	0.825390625	0.736328125	0.716796875	0.736328125	0.726953125	0.701171875	0.914453125	0.951171875	0.989453125	0.783203125	0.801953125	0.513671875	0.726953125	0.892578125	47.265625	41.015625	47.265625	91.015625	6.640625	5.859375	99.609375	76.171875	73.828125	28.515625	86.328125	73.046875
sim5538	77.77777778	0.00390625	0.102265625	158.203125	0.05859375	0.26953125	0.119140625	498.046875	0.92578125	0.047421875	353.515625	2519.53125	0.22265625	333.984375	4707.03125	0.08984375	0.107890625	466.796875	1035.15625	0.08203125	244.140625	3027.34375	0.89453125	0.195078125	439.453125	3496.09375	0.94140625	0.816015625	0.841796875	0.844140625	0.726953125	0.881640625	0.912109375	0.741015625	0.900390625	0.708984375	0.853515625	0.990234375	0.797265625	0.806640625	0.825390625	0.880859375	0.947265625	0.681640625	45.703125	42.578125	64.453125	51.953125	26.953125	94.921875	98.046875	99.609375	0.390625	45.703125	31.640625	5.859375
sim5569	77.77777778	0.96484375	0.185234375	482.421875	0.98828125	0.23046875	0.033359375	33.203125	0.74609375	0.197890625	68.359375	1308.59375	0.68359375	423.828125	1621.09375	0.48828125	0.173984375	1.953125	4199.21875	0.73046875	427.734375	2753.90625	0.07421875	0.022109375	255.859375	566.40625	0.52734375	0.710546875	0.712890625	0.921484375	0.757421875	0.748046875	0.681640625	0.949609375	0.762109375	0.900390625	0.832421875	0.759765625	0.940234375	0.912109375	0.766796875	0.548828125	0.780859375	0.810546875	88.671875	12.109375	2.734375	93.359375	51.171875	83.203125	28.515625	44.140625	96.484375	91.796875	96.484375	98.828125
sim5579	77.77777778	0.52734375	0.061484375	388.671875	0.67578125	0.16796875	0.179609375	376.953125	0.80859375	0.074140625	474.609375	4121.09375	0.24609375	142.578125	683.59375	0.05078125	0.185234375	33.203125	761.71875	0.04296875	458.984375	4316.40625	0.51171875	0.078359375	412.109375	2128.90625	0.71484375	0.879296875	0.919140625	0.977734375	0.701171875	0.954296875	0.900390625	0.893359375	0.968359375	0.994140625	0.738671875	0.791015625	0.771484375	0.818359375	0.785546875	0.830078125	0.874609375	0.529296875	44.921875	55.859375	46.484375	62.109375	82.421875	89.453125	72.265625	87.890625	52.734375	23.046875	77.734375	67.578125
sim5647	77.77777778	0.3125	0.09875	406.25	0.6875	0.4375	0.16625	468.75	0.0625	0.16625	218.75	2187.5	0.4375	468.75	1562.5	0.8125	0.12125	93.75	312.5	0.3125	31.25	937.5	0.6875	0.18875	343.75	2812.5	0.3125	0.90625	0.71875	0.98125	0.71875	0.86875	0.96875	0.79375	0.83125	0.90625	0.90625	0.71875	0.94375	0.98125	0.71875	0.90625	0.83125	0.71875	43.75	93.75	31.25	81.25	93.75	6.25	56.25	93.75	31.25	43.75	81.25	68.75
sim5649	77.77777778	0.96875	0.160625	234.375	0.78125	0.59375	0.081875	484.375	0.40625	0.048125	109.375	468.75	0.84375	140.625	3593.75	0.90625	0.025625	265.625	1406.25	0.40625	296.875	2656.25	0.84375	0.138125	109.375	1718.75	0.09375	0.746875	0.896875	0.859375	0.709375	0.971875	0.859375	0.990625	0.934375	0.734375	0.934375	0.796875	0.803125	0.990625	0.821875	0.578125	0.765625	0.546875	84.375	28.125	71.875	90.625	53.125	3.125	90.625	71.875	96.875	78.125	46.875	78.125
sim5672	77.77777778	0.984375	0.1971875	398.4375	0.453125	0.359375	0.0903125	179.6875	0.984375	0.1128125	7.8125	4140.625	0.796875	382.8125	3046.875	0.671875	0.0284375	117.1875	2265.625	0.796875	85.9375	1171.875	0.859375	0.1578125	70.3125	3984.375	0.078125	0.8359375	0.7609375	0.8734375	0.9203125	0.9296875	0.7421875	0.8453125	0.8453125	0.6484375	0.9859375	0.9296875	0.9671875	0.9578125	0.8453125	0.5078125	0.8546875	0.6640625	29.6875	26.5625	10.9375	17.1875	7.8125	23.4375	26.5625	98.4375	98.4375	98.4375	79.6875	45.3125
sim5683	77.77777778	0.453125	0.1803125	257.8125	0.921875	0.828125	0.1634375	226.5625	0.890625	0.0396875	460.9375	1796.875	0.515625	54.6875	1640.625	0.203125	0.0565625	320.3125	3984.375	0.078125	7.8125	3203.125	0.578125	0.0621875	148.4375	4453.125	0.234375	0.9390625	0.7515625	0.7890625	0.8546875	0.9578125	0.6640625	0.9859375	0.8171875	0.5078125	0.8265625	0.6640625	0.7890625	0.9859375	0.8171875	0.8046875	0.8265625	0.9296875	1.5625	60.9375	82.8125	70.3125	79.6875	1.5625	35.9375	82.8125	45.3125	89.0625	51.5625	92.1875
